XB,FWMJ,CZMJ,YZJ,FWMJ.1,FWZJ,SFAJ,Age,RentType,BuyerAge,MonthlyRentUnitArea,In_Province,In_City,Label
1,85.24,85.24,1400.0,102.97,444977.0,1.0,32,1.0,31,16.42421398404505,1,0,1
0,74.705,74.705,1200.0,80.03,261791.0,0.0,32,1.0,31,22.100300148533464,1,0,1
0,91.1,91.0,5148.0,104.07,2494381.0,1.0,42,0.0,41,56.57142857142857,1,0,1
0,78.18,62.0,1000.0,68.48,380000.0,0.0,56,0.0,53,16.129032258064516,1,1,1
1,88.42,14.2,1360.0,108.02,556579.0,1.0,32,0.0,30,95.77464788732397,1,1,1
1,415.45,415.45,9166.0,123.22,440645.0,0.0,49,1.0,48,22.062823444457816,1,0,1
1,129.44,129.44,1800.0,109.29,1314167.48,0.0,35,1.0,34,13.906056860321383,1,0,1
0,64.7,46.78,1500.0,65.36,566644.0,1.0,30,0.5,29,32.06978879706152,1,0,1
1,108.24,108.24,800.0,87.1,388000.0,1.0,37,1.0,36,7.390983000739099,1,1,1
1,79.14,79.14,1700.0,81.28,411791.0,1.0,34,1.0,33,21.48091988880465,1,0,1
0,59.93,59.93,1200.0,87.39,602992.0,1.0,29,1.0,28,20.02336058735191,1,0,1
0,80.56,80.56,1500.0,66.2,517652.0,1.0,41,1.0,40,18.61966236345581,1,0,1
0,111.97,17.8,1565.0,88.15,406740.0,1.0,29,0.0,27,87.92134831460673,1,1,1
0,89.25,30.0,1600.0,90.18,566566.0,1.0,34,0.0,33,53.333333333333336,1,0,1
0,90.22,90.22,2350.0,125.2,612678.0,1.0,39,1.0,38,26.04743959210818,1,0,1
0,117.48,117.48,1500.0,67.46,413013.0,0.0,34,1.0,33,12.768130745658835,1,0,1
0,101.64,101.64,3500.0,91.93,758442.0,1.0,37,1.0,36,34.43526170798898,1,0,1
0,87.78,87.78,2000.0,97.22,1097322.0,0.0,36,1.0,35,22.7842333105491,1,0,1
0,86.69,30.0,200.0,39.14,120703.0,0.0,45,0.0,44,6.666666666666667,1,1,1
0,107.07,107.07,950.0,55.9,388000.0,0.0,35,1.0,34,8.872700102736529,1,1,1
1,125.39,125.39,3200.0,90.09,589647.0,0.0,33,1.0,32,25.52037642555228,1,0,1
1,45.01,45.01,1565.0,86.17,843821.0,0.0,47,1.0,46,34.77005109975561,0,0,1
1,37.71,37.71,1200.0,55.1,580000.0,1.0,26,1.0,25,31.82179793158313,1,0,1
1,84.41,84.41,1500.0,96.99,667000.0,1.0,37,1.0,36,17.770406349958538,1,0,1
0,119.01,119.01,1200.0,100.72,450246.0,1.0,42,1.0,41,10.083186286866647,1,0,1
1,84.51,84.51,1.0,92.86,629440.0,1.0,33,1.0,32,0.0118329191811619,1,0,1
1,187.12,30.0,1000.0,85.93,445848.0,0.0,32,0.0,31,33.333333333333336,1,1,1
1,188.48,188.48,700.0,97.03,315682.0,1.0,36,1.0,35,3.7139219015280136,1,0,1
1,94.41,94.41,2000.0,84.34,438533.0,1.0,35,1.0,34,21.18419658934435,1,0,1
0,156.23,156.23,800.0,77.64,681169.0,0.0,44,1.0,40,5.120655443896819,1,0,1
0,84.36,84.36,1250.0,88.36,148102.0,0.0,43,1.0,42,14.817449027975345,1,0,1
0,90.72,90.72,2500.0,106.39,451052.0,1.0,33,1.0,28,27.557319223985893,1,0,1
1,113.45,30.0,1400.0,76.2,431072.0,1.0,33,0.0,32,46.66666666666666,1,0,1
1,87.17,11.5,1460.0,83.34,340000.0,0.0,29,0.0,28,126.95652173913044,1,0,1
1,81.84,81.84,2500.0,43.15,396149.0,1.0,31,1.0,30,30.547409579667644,1,0,1
0,85.69,85.69,2600.0,180.61,4060000.0,1.0,27,1.0,26,30.34193021356051,1,1,1
0,153.76,14.9,1590.0,85.5,792400.0,1.0,31,0.0,30,106.71140939597316,1,0,1
1,74.1,74.1,200.0,74.1,888578.0,1.0,44,1.0,43,2.699055330634278,1,0,1
1,83.0,83.0,666.67,83.13,285000.0,0.0,41,1.0,37,8.032168674698795,1,1,1
0,94.69,50.0,1300.0,88.41,380634.0,1.0,33,0.0,32,26.0,1,0,1
1,113.255,113.255,1950.0,74.52,732125.0,1.0,54,1.0,53,17.329967156508026,1,0,1
1,87.46,87.46,2000.0,105.02,492616.0,1.0,34,1.0,33,22.8675966155957,1,0,1
1,105.48,65.48,50.0,31.67,125000.0,1.0,32,0.0,31,0.7635919364691508,1,1,1
0,45.37,45.37,3000.0,87.5,511053.0,1.0,33,1.0,32,66.12298875909191,1,1,1
1,81.06,81.06,2200.0,80.9,557918.0,0.0,35,1.0,34,27.140389834690357,1,1,1
0,130.55,130.55,3000.0,120.91,1046245.0,1.0,50,1.0,49,22.97970126388357,0,0,1
0,88.23,88.23,3452.0,88.98,446566.0,0.0,41,1.0,40,39.12501416751672,1,0,1
1,124.45,100.0,2000.0,85.11,356441.0,1.0,35,0.0,34,20.0,1,1,1
0,138.05,30.0,600.0,83.95,567048.0,1.0,36,0.0,35,20.0,1,1,1
0,94.45,45.0,2500.0,58.84,900000.0,1.0,32,0.0,31,55.55555555555556,1,0,1
0,79.61,79.61,1200.0,134.32,1066232.0,1.0,36,1.0,35,15.073483230749906,1,1,1
1,63.36,63.36,1000.0,68.75,554509.0,1.0,32,1.0,31,15.782828282828284,1,0,1
1,70.58,70.58,3000.0,70.58,728392.0,1.0,31,1.0,28,42.504958911873054,1,0,1
0,106.56,50.0,1000.0,90.06,421069.0,1.0,34,0.0,33,20.0,1,0,1
1,83.05,7.49,979.0,105.48,1099354.0,1.0,39,0.0,37,130.7076101468625,0,0,1
1,117.78,13.8,1960.0,85.29,410933.0,1.0,33,0.0,31,142.02898550724638,1,0,1
0,64.9,64.9,2500.0,165.42,2641512.0,1.0,41,1.0,40,38.52080123266563,0,0,1
0,49.51,49.51,600.0,85.57,1077597.0,0.0,32,1.0,31,14.023944836598025,1,0,1
0,67.48,67.48,1200.0,67.48,246510.0,1.0,45,1.0,44,17.78304682868998,1,0,1
1,115.08,115.08,3200.0,36.14,211691.0,0.0,44,1.0,43,27.80674313521029,1,0,1
0,141.81,141.81,3000.0,85.59,1078171.0,0.0,60,1.0,59,21.15506663845991,0,0,1
1,59.74,59.74,1000.0,44.84,278209.0,0.0,36,1.0,35,16.739203213927016,1,0,1
1,87.59,11.1,1390.0,89.34,848626.0,1.0,33,0.0,32,125.22522522522524,1,0,1
0,59.29,59.29,1200.0,100.41,753381.0,1.0,37,1.0,36,20.23950075898128,1,0,1
0,79.75,79.75,1300.0,121.86,219043.0,0.0,31,1.0,30,16.300940438871475,1,0,1
1,89.79,89.79,4500.0,65.73,507043.0,1.0,33,1.0,32,50.11693952555964,1,0,1
1,57.47,57.47,2300.0,102.65,952336.0,1.0,39,1.0,38,40.020880459370105,1,0,1
1,96.52,96.52,2800.0,105.3,1408245.0,0.0,47,1.0,46,29.00953170327393,1,0,1
0,91.54,30.0,175.0,84.24,499320.0,1.0,34,0.0,33,5.833333333333333,1,0,1
1,86.21,86.21,1000.0,146.78,1911962.0,1.0,34,1.0,33,11.59958241503306,1,1,1
1,87.74,7.17,1130.0,69.69,649705.0,1.0,41,0.0,39,157.60111576011158,1,0,1
1,82.71,82.71,2100.0,47.37,333195.0,1.0,42,1.0,41,25.389916575988394,1,0,1
0,81.74,81.74,1500.0,103.57,880000.0,1.0,36,1.0,35,18.350868607780768,1,0,1
0,88.57,29.0,800.0,103.18,880504.0,0.0,42,0.0,41,27.58620689655172,0,0,1
0,133.42,50.0,1800.0,64.45,531795.0,1.0,35,0.0,34,36.0,1,0,1
0,95.74,95.74,700.0,67.83,203501.0,1.0,36,1.0,35,7.311468560685189,1,1,1
1,150.03,150.03,2500.0,78.22,489081.0,1.0,37,1.0,36,16.663333999866694,1,0,1
1,199.71,25.0,1000.0,88.27,489159.0,1.0,47,0.0,46,40.0,1,0,1
0,114.27,114.27,1500.0,75.76,301645.0,1.0,36,1.0,35,13.126804935678656,1,0,1
1,77.56,77.56,1500.0,152.97,1016916.0,1.0,32,1.0,31,19.339865910263025,0,0,1
1,91.26,7.5,1290.0,94.01,472086.0,1.0,30,0.0,29,172.0,1,0,1
0,73.76,73.76,1450.0,91.29,447321.0,1.0,31,1.0,30,19.658351409978305,1,0,1
1,77.16,7.6,1145.0,157.95,526559.0,1.0,37,0.0,35,150.6578947368421,1,0,1
1,114.66,114.66,200.0,84.34,475000.0,1.0,31,1.0,30,1.744287458573173,1,0,1
0,94.41,94.41,2000.0,84.34,438533.0,1.0,34,1.0,33,21.18419658934435,1,0,1
1,38.11,38.11,1500.0,88.88,692804.0,0.0,33,1.0,32,39.359748097612176,1,0,1
0,80.03,80.03,1500.0,125.33,528199.0,1.0,42,1.0,41,18.74297138573035,1,1,1
0,58.5,58.5,1500.0,78.07,418610.0,1.0,32,1.0,31,25.64102564102564,0,0,1
0,92.08,92.08,2000.0,64.9,425026.0,1.0,42,1.0,41,21.720243266724587,1,0,1
0,129.83,129.83,4200.0,112.61,738431.0,1.0,36,1.0,35,32.34999614880998,1,0,1
0,84.86,84.86,1700.0,97.47,468667.0,1.0,42,1.0,41,20.03299552203629,1,0,1
1,130.55,130.55,3000.0,120.91,1046245.0,1.0,52,1.0,51,22.97970126388357,1,0,1
0,120.66,120.66,1.0,117.14,2252055.0,1.0,32,1.0,31,0.0082877507044588,0,0,1
1,78.28,15.0,100.0,72.8,309065.0,1.0,50,0.0,49,6.666666666666667,0,0,1
0,115.94,9.9,1290.0,99.92,711300.0,1.0,34,0.0,33,130.3030303030303,1,0,1
0,122.69,15.0,1000.0,54.43,328657.0,1.0,38,0.0,37,66.66666666666667,1,0,1
1,110.98,110.98,3600.0,77.19,660635.0,1.0,34,1.0,33,32.43827716705712,0,0,1
0,66.09,66.09,1900.0,53.43,444505.0,1.0,30,1.0,29,28.748676047813586,1,0,1
1,128.64,50.0,1000.0,118.48,426246.0,0.0,42,0.0,41,20.0,1,1,1
0,114.19,60.0,2400.0,84.45,425800.0,1.0,42,0.0,41,40.0,1,0,1
0,48.96,48.96,2300.0,69.38,546351.0,1.0,41,1.0,40,46.97712418300654,1,0,1
1,53.89,53.89,1400.0,80.87,490067.0,1.0,34,1.0,33,25.97884579699388,1,0,1
0,115.98,115.98,2600.0,117.09,685559.0,0.0,35,1.0,34,22.417658216933955,1,1,1
0,86.43,12.0,300.0,67.69,323857.0,1.0,37,0.0,36,25.0,1,0,1
0,47.29,47.29,833.0,74.59,690000.0,0.0,33,1.0,32,17.61471769930218,1,0,1
1,141.81,141.81,3000.0,59.62,327940.0,0.0,63,1.0,62,21.15506663845991,0,0,1
1,94.46,12.5,1160.0,101.76,845521.0,1.0,32,0.0,31,92.8,1,0,1
1,79.82,79.82,2000.0,113.97,591696.0,1.0,47,1.0,46,25.0563768479078,1,0,1
1,97.18,97.18,1500.0,100.72,635794.0,1.0,41,1.0,40,15.435274747890512,1,0,1
0,82.71,82.71,2100.0,47.37,333195.0,1.0,39,1.0,38,25.389916575988394,1,0,1
1,43.15,43.15,900.0,101.7,402441.0,1.0,37,1.0,36,20.85747392815759,1,0,1
1,215.55,10.8,1090.0,87.83,815248.0,1.0,35,0.0,34,100.92592592592592,1,0,1
0,65.29,65.29,1000.0,75.88,394276.0,1.0,32,1.0,31,15.316281206922955,1,0,1
1,36.01,36.0,1700.0,88.38,416270.0,0.0,26,0.0,25,47.22222222222222,1,0,1
1,113.48,35.0,500.0,96.09,585131.0,1.0,37,0.0,36,14.285714285714286,1,0,1
0,91.15,91.15,1800.0,137.4,643079.0,1.0,56,1.0,55,19.74766867800329,1,0,1
0,91.0,91.0,1800.0,65.46,430661.0,1.0,34,1.0,33,19.78021978021978,1,1,1
0,114.27,114.27,1500.0,142.93,1398011.0,1.0,35,1.0,34,13.126804935678656,1,1,1
1,91.63,91.63,1000.0,138.11,812544.0,0.0,32,1.0,31,10.913456291607552,1,1,1
0,71.39,71.39,3000.0,84.98,860115.0,1.0,36,1.0,35,42.02269225381706,0,0,1
1,89.8,89.8,3800.0,74.71,427774.0,1.0,36,1.0,35,42.3162583518931,1,0,1
0,88.98,88.98,4167.0,35.61,500000.0,0.0,54,1.0,53,46.83074848280512,1,1,1
0,71.14,71.14,3917.0,88.44,484515.0,0.0,40,1.0,39,55.060444194545966,1,1,1
0,87.96,87.96,2700.0,89.64,512977.0,1.0,38,1.0,37,30.695770804911326,1,1,1
0,56.39,56.39,1900.0,89.03,906817.0,1.0,31,1.0,30,33.69391736123426,1,0,1
0,62.23500000000001,62.23500000000001,2000.0,87.34,488786.0,1.0,37,1.0,36,34.51118434657108,1,0,1
0,64.48,30.24,1000.0,87.17,1880000.0,1.0,44,0.0,43,33.07086614173228,1,0,1
0,111.78,111.78,2900.0,74.52,732125.0,1.0,54,1.0,53,25.943818214349616,1,0,1
0,36.4,30.0,1050.0,74.47,358000.0,1.0,36,0.0,35,35.0,1,1,1
1,98.32,98.32,3000.0,109.03,662295.0,1.0,36,1.0,35,30.51261187957689,1,0,1
1,112.96999999999998,112.96999999999998,1000.0,62.45,262383.0,1.0,49,1.0,48,8.8519075860848,1,1,1
1,45.2,45.2,1000.0,51.19,353500.0,1.0,40,1.0,39,22.12389380530973,0,0,1
0,115.01,115.01,800.0,90.66,527101.0,0.0,40,1.0,39,6.955916876793322,1,0,1
1,89.52,89.52,3200.0,90.02,628446.0,1.0,36,1.0,35,35.74620196604111,1,0,1
0,72.49,72.49,1250.0,80.7,359559.0,1.0,36,1.0,35,17.243757759690993,1,0,1
0,211.14,12.0,250.0,81.18,381352.0,0.0,56,0.0,55,20.83333333333333,1,1,1
0,102.965,82.25,733.0,110.85,555913.0,1.0,35,0.5,31,9.60846560846561,1,1,1
1,61.64,61.64,2000.0,118.04,1298990.0,0.0,50,1.0,49,32.44646333549643,1,0,1
0,73.18,73.18,1500.0,119.7,799309.0,1.0,37,1.0,35,20.497403662202785,1,0,1
1,104.04,104.04,2200.0,124.28,883653.0,1.0,34,1.0,33,21.14571318723568,1,0,1
0,83.1,83.1,3500.0,84.97,930729.0,1.0,35,1.0,34,42.11793020457281,1,0,1
0,98.32,98.32,3000.0,109.03,662295.0,1.0,36,1.0,35,30.51261187957689,1,0,1
1,87.82,87.82,3300.0,98.91,1218571.0,1.0,36,1.0,35,37.57686176269642,0,0,1
1,56.8,56.8,2400.0,76.01,989469.0,1.0,33,1.0,32,42.25352112676057,1,0,1
0,65.71,15.0,800.0,65.71,505000.0,1.0,28,0.0,27,53.333333333333336,0,0,1
1,76.38,76.38,2500.0,90.86,1028106.0,1.0,31,1.0,30,32.73108143493061,1,0,1
0,74.0,74.0,2500.0,93.46,1080000.0,1.0,37,1.0,36,33.78378378378378,1,0,1
0,98.7,98.7,4200.0,64.06,514371.0,1.0,30,1.0,29,42.5531914893617,1,0,1
1,99.39,99.39,2200.0,99.39,1241459.0,1.0,35,1.0,34,22.1350236442298,1,0,1
0,78.24,78.24,1500.0,92.87,1401002.24,1.0,29,1.0,28,19.17177914110429,1,0,1
0,96.48,13.4,1560.0,84.34,370069.0,0.0,30,0.0,28,116.4179104477612,1,0,1
0,97.78,97.78,2876.0,83.08,535856.0,1.0,45,1.0,44,29.41296788709348,1,0,1
0,79.45,79.45,2500.0,72.16,851676.0,0.0,37,1.0,36,31.46633102580239,1,0,1
1,30.04,30.0,950.0,87.08,378353.0,1.0,30,0.0,29,31.666666666666668,1,0,1
1,101.0,101.0,625.0,115.14,429390.0,1.0,36,1.0,35,6.188118811881188,1,1,1
1,63.09,63.09,300.0,91.57,395084.0,1.0,42,1.0,41,4.75511174512601,1,0,1
0,91.4,91.4,1800.0,76.31,731365.0,0.0,31,1.0,30,19.693654266958426,1,0,1
0,70.6,70.6,1200.0,95.9,310298.0,0.0,45,1.0,41,16.997167138810198,0,0,1
1,51.4,51.4,2823.15,111.47,620085.0,1.0,48,1.0,46,54.9250972762646,1,0,1
0,82.98,25.0,1700.0,121.83,1515663.0,1.0,48,0.0,47,68.0,1,0,1
0,164.05,164.05,833.0,124.86,600000.0,1.0,47,1.0,46,5.077720207253885,1,1,1
1,70.64,70.0,2700.0,89.36,626987.0,1.0,34,0.0,33,38.57142857142857,1,1,1
0,92.44,18.0,500.0,65.7,350575.0,1.0,34,0.0,33,27.77777777777778,1,0,1
0,64.97,64.97,2500.0,64.97,471853.0,1.0,35,1.0,34,38.47929813760197,0,0,1
0,74.82,74.82,1800.0,74.82,589431.0,1.0,31,1.0,30,24.05773857257418,1,0,1
1,119.95,119.95,1500.0,90.89,1050000.0,0.0,60,1.0,59,12.505210504376825,1,0,1
1,92.78,18.38,1113.0,103.55,623244.0,1.0,41,0.0,40,60.55495103373232,1,1,1
1,147.06,10.5,1292.0,83.93,401193.0,1.0,39,0.0,37,123.04761904761904,0,0,1
0,75.48,75.48,1200.0,88.74,430341.0,0.0,37,1.0,36,15.89825119236884,1,0,1
0,57.16,57.16,2600.0,87.24,740095.0,1.0,35,1.0,34,45.48635409377187,1,0,1
0,30.72,30.72,500.0,95.69,963736.0,1.0,31,1.0,30,16.276041666666668,1,0,1
0,83.35,83.35,2000.0,127.6,3287053.0,1.0,33,1.0,32,23.99520095980804,1,0,1
1,86.305,30.0,650.0,116.5,729288.0,1.0,33,0.0,32,21.666666666666668,0,0,1
1,102.08,102.08,1625.0,119.43,1389778.0,0.0,46,1.0,45,15.918887147335424,1,0,1
1,60.7,60.7,1300.0,141.67,775856.0,1.0,40,1.0,39,21.416803953871497,1,1,1
0,66.0,66.0,2800.0,79.12,648866.0,1.0,39,1.0,38,42.42424242424242,1,0,1
1,80.75,80.75,1000.0,54.4,198600.0,1.0,44,1.0,43,12.38390092879257,1,1,1
1,116.05,116.05,4500.0,82.35,887262.0,0.0,48,1.0,47,38.77638948728996,1,1,1
0,60.9,60.9,2000.0,60.9,718066.0,1.0,36,1.0,35,32.84072249589491,1,0,1
0,128.17,128.17,1000.0,134.95,756500.0,1.0,38,1.0,37,7.802137785753297,1,0,1
1,87.73,87.73,2000.0,83.39,835380.0,1.0,29,1.0,28,22.7972187393138,1,0,1
1,161.38,35.0,800.0,89.37,847568.0,1.0,37,0.0,36,22.857142857142858,0,0,1
1,96.45,96.45,4500.0,52.72,467499.0,1.0,35,1.0,34,46.65629860031104,1,0,1
1,131.8,131.8,10000.0,89.51,547897.0,1.0,36,1.0,35,75.87253414264036,1,1,1
1,76.8,76.8,2700.0,74.68,601144.0,1.0,32,1.0,31,35.15625,0,0,1
0,121.37,121.37,2900.0,81.6,651506.0,0.0,42,1.0,41,23.893878223613743,1,1,1
1,102.38,102.38,1650.0,86.23,382271.0,0.0,39,1.0,38,16.116428990037118,1,0,1
1,92.94,92.94,2500.0,78.76,408241.0,1.0,34,1.0,33,26.89907467183129,1,0,1
1,190.25,100.0,800.0,71.11,219080.0,1.0,33,0.0,32,8.0,0,0,1
0,86.89,86.89,2250.0,133.59,805234.0,0.0,32,1.0,31,29.96138881903043,1,0,1
0,91.82,91.82,1000.0,93.04,459374.0,1.0,32,1.0,31,10.890873448050534,1,0,1
0,125.0,80.0,1000.0,109.07,343127.0,0.0,35,0.0,34,12.5,1,1,1
0,107.28,107.28,2000.0,85.84,389688.0,1.0,36,1.0,35,18.642803877703205,1,0,1
0,2.86,2.86,185.9,83.14,903500.0,1.0,46,1.0,41,65.0,1,0,1
0,114.56,50.0,500.0,120.35,559884.0,1.0,30,0.0,29,10.0,1,1,1
0,92.94,92.94,2500.0,78.76,408241.0,1.0,33,1.0,32,26.89907467183129,1,0,1
0,93.95,36.0,1000.0,72.83,523170.0,1.0,38,0.0,37,27.77777777777778,1,0,1
0,90.63,90.63,1000.0,89.49,810460.0,1.0,35,1.0,34,11.033873993158998,1,0,1
0,92.26,92.26,2500.0,70.74,438591.0,1.0,35,1.0,34,27.09733362237156,1,0,1
1,87.66,87.66,2000.0,83.99,373000.0,1.0,37,1.0,36,22.815423226100844,1,0,1
0,88.52,88.52,2100.0,93.73,295204.0,0.0,39,1.0,38,23.723452327157705,1,0,1
1,69.98,12.0,600.0,97.07,458659.0,1.0,35,0.0,34,50.0,1,1,1
1,49.96,49.96,1033.3333333333333,126.0,785927.0,1.0,34,1.0,32,20.68321323725647,1,0,1
0,109.96,93.0,833.33,93.42,479650.0,1.0,33,0.0,32,8.960537634408603,1,0,1
0,157.75,157.75,2200.0,37.79,156169.0,0.0,32,1.0,31,13.946117274167989,1,1,1
1,210.85,30.0,830.0,89.89,525639.0,1.0,37,0.0,36,27.666666666666668,1,0,1
0,85.22,85.22,1600.0,85.22,448778.0,1.0,34,1.0,33,18.77493546115935,1,0,1
1,121.65,18.3,1937.0,119.17,700557.0,1.0,29,0.0,28,105.84699453551912,0,0,1
1,86.77,86.77,3200.0,77.77,362974.0,1.0,42,1.0,41,36.87910568168722,1,0,1
0,92.22,92.22,2836.0,142.38,2107140.0,1.0,39,1.0,38,30.7525482541748,1,0,1
1,67.5,67.5,2800.0,81.32,486593.0,1.0,38,1.0,37,41.48148148148148,1,0,1
0,98.96,98.96,4343.0,87.41,1102359.0,0.0,36,1.0,35,43.88641875505255,1,0,1
1,103.87,103.87,5000.0,64.85,753687.0,1.0,38,1.0,37,48.1370944449793,0,0,1
0,60.7,60.7,2300.0,74.04,627013.0,1.0,38,1.0,36,37.89126853377265,1,0,1
0,114.56,44.56,500.0,86.31,285044.0,1.0,38,0.0,37,11.220825852782763,1,0,1
0,110.52,110.52,3333.33,90.83,348568.0,0.0,48,1.0,47,30.16042345276873,0,0,1
0,85.39,7.8,1339.0,115.87,1045779.0,1.0,35,0.0,34,171.66666666666666,1,0,1
1,72.13,72.13,2000.0,71.73,510000.0,0.0,33,1.0,32,27.72771384999307,1,0,1
0,49.96,49.96,1000.0,126.0,785927.0,1.0,30,1.0,28,20.0160128102482,1,0,1
0,161.38,35.0,800.0,89.37,847568.0,1.0,35,0.0,34,22.857142857142858,0,0,1
1,48.64,48.64,2500.0,85.86,858600.0,0.0,73,1.0,72,51.39802631578947,1,1,1
1,46.4,46.4,4000.0,89.32,413532.0,1.0,38,1.0,37,86.20689655172414,1,0,1
1,78.01,78.01,2300.0,78.01,434587.0,1.0,36,1.0,35,29.48339956415844,0,0,1
1,128.11,128.11,430.0,64.06,559152.0,1.0,36,1.0,32,3.356490515962844,1,1,1
1,74.24,37.12,650.0,70.96,159675.0,0.0,55,0.0,54,17.510775862068968,1,1,1
0,90.61,90.61,1900.0,110.39,490089.0,1.0,31,1.0,30,20.96898797042269,1,1,1
0,139.58,139.58,3000.0,135.6,2577890.0,1.0,36,1.0,35,21.493050580312364,0,0,1
0,78.61,14.0,2000.0,110.99,1493645.0,0.0,43,0.0,42,142.85714285714286,1,0,1
1,86.2,86.2,3600.0,161.22,4016796.0,1.0,36,1.0,35,41.76334106728538,1,0,1
1,107.42,107.42,1800.0,98.36,658000.0,1.0,35,1.0,34,16.75665611617948,1,0,1
1,82.41,40.0,1000.0,88.0,642738.0,1.0,36,0.0,35,25.0,1,1,1
0,130.66,130.66,800.0,104.86,757823.0,1.0,43,1.0,42,6.122761365375784,1,1,1
0,114.0,114.0,2000.0,161.8,921082.0,0.0,40,1.0,39,17.54385964912281,1,0,1
1,89.41,89.41,2500.0,95.53,983589.0,1.0,37,1.0,36,27.96107817917459,1,0,1
1,128.57,128.57,1000.0,95.37,326932.0,0.0,34,1.0,33,7.777864198491095,0,0,1
0,139.57,139.57,2500.0,96.57,754542.0,1.0,41,1.0,40,17.912158773375367,1,1,1
1,99.34,99.34,3000.0,49.06,338486.0,1.0,33,1.0,32,30.199315482182403,1,0,1
1,89.625,89.625,2200.0,52.47,356920.0,1.0,42,1.0,40,24.570447394855933,1,0,1
0,63.96,63.96,3000.0,132.72,453900.0,1.0,37,1.0,36,46.90431519699812,1,0,1
1,120.35,120.35,2700.0,100.65,1121603.0,1.0,43,1.0,42,22.43456584960532,0,0,1
1,80.73,80.73,3600.0,135.18,601188.0,0.0,55,1.0,54,44.59308807134894,1,1,1
0,126.3,7.53,989.0,79.43,357435.0,1.0,29,0.0,27,131.3413014608234,1,0,1
1,60.27,60.27,2300.0,64.13,367351.0,1.0,35,1.0,34,38.161606105856976,1,0,1
0,151.23,9.0,1428.0,96.67,509010.0,1.0,28,0.0,27,158.66666666666666,1,0,1
1,108.805,52.275,2395.0,121.84,675945.0,0.0,33,0.5,32,77.14397738772803,1,0,1
0,93.52,10.5,1565.0,79.8,527076.0,0.0,34,0.0,32,149.04761904761904,1,0,1
0,115.89,115.89,3800.0,84.46,666758.0,0.0,35,1.0,34,32.78971438432997,1,0,1
1,87.07499999999999,87.07499999999999,2400.0,169.24,526469.0,1.0,45,1.0,41,27.57865698956749,0,0,1
1,133.43,133.43,1700.0,90.32,709564.0,1.0,57,1.0,56,12.740762946863525,0,0,1
1,93.59,20.0,600.0,87.33,522086.0,1.0,52,0.0,51,30.0,1,0,1
0,115.82,115.82,1500.0,79.75,749651.0,1.0,44,1.0,43,12.951131065446384,1,0,1
0,105.75,105.75,2000.0,84.77,598122.0,1.0,34,1.0,33,18.912529550827426,1,0,1
0,61.36,61.36,1000.0,82.97,508084.0,1.0,41,1.0,40,16.297262059973924,1,1,1
0,82.41,40.0,1000.0,88.0,642738.0,1.0,39,0.0,38,25.0,1,0,1
1,78.7,78.7,1950.0,84.53,452560.0,1.0,33,1.0,30,24.783792414237617,1,0,1
0,76.15,76.15,2350.0,76.05,453501.0,1.0,40,1.0,39,30.860144451739984,1,0,1
1,56.84,56.84,1400.0,91.65,463262.0,1.0,39,1.0,37,24.63054187192118,1,1,1
0,69.96,69.96,3200.0,62.45,262383.0,1.0,45,1.0,44,45.74042309891367,1,1,1
1,88.14,14.8,1989.0,150.28,700000.0,0.0,26,0.0,25,134.39189189189187,1,1,1
0,121.8,40.0,500.0,89.99,543311.0,1.0,34,0.0,33,12.5,1,1,1
0,90.01,90.01,2800.0,49.8,283860.0,1.0,31,1.0,30,31.10765470503277,1,0,1
1,78.68,78.68,1833.5,78.68,501330.0,1.0,39,1.0,37,23.30325368581596,1,0,1
0,35.77,35.77,1200.0,54.15,269345.0,0.0,45,1.0,44,33.5476656415991,0,0,1
1,118.2,118.2,1250.0,98.55,1120917.0,0.0,35,1.0,31,10.575296108291033,0,0,1
0,87.9,87.9,1800.0,86.15,672772.0,1.0,36,1.0,34,20.477815699658706,1,0,1
0,79.56,79.56,2200.0,49.84,279795.0,0.0,34,1.0,31,27.652086475615885,1,0,1
0,161.98,161.98,500.0,110.65,474764.0,1.0,39,1.0,38,3.0868008396098285,1,1,1
0,118.25,118.25,3900.0,54.1,666470.0,0.0,42,1.0,41,32.98097251585624,1,0,1
0,135.8,135.6,2400.0,102.79,1023548.0,1.0,36,0.0,35,17.699115044247787,1,0,1
0,60.27,60.27,2300.0,64.13,367351.0,1.0,32,1.0,31,38.161606105856976,1,0,1
0,80.715,80.715,1850.0,109.75,515480.0,0.0,37,1.0,36,22.4030477555333,1,1,1
0,110.69,110.0,900.0,92.56,416469.0,0.0,37,0.0,36,8.181818181818182,1,1,1
1,121.2,121.0,3300.0,74.96,519428.0,0.0,38,0.0,37,27.272727272727277,1,0,1
1,46.39,46.39,4000.0,78.14,672103.0,1.0,34,1.0,33,86.22547962923043,1,0,1
1,90.76,90.76,900.0,104.89,453135.0,0.0,36,1.0,35,9.916262670780078,1,0,1
1,119.62,14.8,1890.0,106.83,761484.0,1.0,33,0.0,31,127.7027027027027,1,0,1
0,225.92,125.0,500.0,99.24,398200.0,1.0,32,0.0,31,4.0,1,1,1
1,124.09,18.9,1936.5,123.73,639999.0,1.0,33,0.0,31,102.46031746031748,0,0,1
0,76.71,76.71,1300.0,91.49,444477.0,1.0,40,1.0,39,16.946943032199194,1,0,1
1,161.88,90.0,600.0,121.47,572000.0,1.0,37,0.0,36,6.666666666666667,1,0,1
